,dateday,season,year,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed,casual,registered,count_total
9378,,Spring,1,Jan,16,0,Tue,1,Clear/Partly Cloudy,0.54,0.5152,0.26,0.4478,30,277,307
9379,,Spring,1,Jan,17,0,Tue,1,Clear/Partly Cloudy,0.54,0.5152,0.26,0.4179,41,518,559
9380,,Spring,1,Jan,18,0,Tue,1,Clear/Partly Cloudy,0.54,0.5152,0.24,0.3582,16,486,502
9381,,Spring,1,Jan,19,0,Tue,1,Clear/Partly Cloudy,0.5,0.4848,0.29,0.2836,22,306,328
9382,,Spring,1,Jan,20,0,Tue,1,Clear/Partly Cloudy,0.4,0.4091,0.58,0.1045,15,223,238
9383,,Spring,1,Jan,21,0,Tue,1,Clear/Partly Cloudy,0.46,0.4545,0.33,0.2985,3,162,165
9384,,Spring,1,Jan,22,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.35,0.2985,11,118,129
9385,,Spring,1,Jan,23,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.38,0.2537,2,61,63
9386,,Spring,1,Feb,0,0,Wed,1,Clear/Partly Cloudy,0.44,0.4394,0.38,0.2836,0,31,31
9387,,Spring,1,Feb,1,0,Wed,1,Clear/Partly Cloudy,0.44,0.4394,0.41,0.2836,0,4,4
9388,,Spring,1,Feb,2,0,Wed,1,Clear/Partly Cloudy,0.44,0.4394,0.44,0.2836,1,6,7
9389,,Spring,1,Feb,3,0,Wed,1,Clear/Partly Cloudy,0.44,0.4394,0.44,0.194,0,3,3
9390,,Spring,1,Feb,4,0,Wed,1,Clear/Partly Cloudy,0.4,0.4091,0.5,0.1642,0,1,1
9391,,Spring,1,Feb,5,0,Wed,1,Clear/Partly Cloudy,0.4,0.4091,0.5,0.1642,0,18,18
9392,,Spring,1,Feb,6,0,Wed,1,Light Snow/Rain,0.4,0.4091,0.54,0.1642,0,67,67
9393,,Spring,1,Feb,7,0,Wed,1,Light Snow/Rain,0.38,0.3939,0.62,0.0896,7,201,208
9394,,Spring,1,Feb,8,0,Wed,1,Light Snow/Rain,0.36,0.3636,0.73,0.1045,15,505,520
9395,,Spring,1,Feb,9,0,Wed,1,Misty/Cloudy,0.36,0.3485,0.71,0.194,9,267,276
9396,,Spring,1,Feb,10,0,Wed,1,Clear/Partly Cloudy,0.4,0.4091,0.62,0.1343,9,124,133
9397,,Spring,1,Feb,11,0,Wed,1,Clear/Partly Cloudy,0.4,0.4091,0.58,0.1642,27,116,143
9398,,Spring,1,Feb,12,0,Wed,1,Clear/Partly Cloudy,0.44,0.4394,0.54,0.1045,26,153,179
9399,,Spring,1,Feb,13,0,Wed,1,Clear/Partly Cloudy,0.46,0.4545,0.47,0.2239,12,174,186
9400,,Spring,1,Feb,14,0,Wed,1,Clear/Partly Cloudy,0.62,0.6212,0.33,0.2239,33,159,192
9401,,Spring,1,Feb,15,0,Wed,1,Clear/Partly Cloudy,0.6,0.6212,0.35,0.2836,25,169,194
9402,,Spring,1,Feb,16,0,Wed,1,Clear/Partly Cloudy,0.6,0.6212,0.4,0.2239,22,261,283
9403,,Spring,1,Feb,17,0,Wed,1,Clear/Partly Cloudy,0.58,0.5455,0.43,0.194,31,508,539
9404,,Spring,1,Feb,18,0,Wed,1,Clear/Partly Cloudy,0.56,0.5303,0.46,0.1642,12,514,526
9405,,Spring,1,Feb,19,0,Wed,1,Clear/Partly Cloudy,0.54,0.5152,0.52,0.2836,20,315,335
9406,,Spring,1,Feb,20,0,Wed,1,Clear/Partly Cloudy,0.52,0.5,0.52,0.1642,10,254,264
9407,,Spring,1,Feb,21,0,Wed,1,Clear/Partly Cloudy,0.52,0.5,0.52,0.1642,16,217,233
9408,,Spring,1,Feb,22,0,Wed,1,Clear/Partly Cloudy,0.5,0.4848,0.55,0.194,7,133,140
9409,,Spring,1,Feb,23,0,Wed,1,Clear/Partly Cloudy,0.46,0.4545,0.63,0.0896,22,75,97
9410,,Spring,1,Feb,0,0,Thu,1,Clear/Partly Cloudy,0.46,0.4545,0.59,0.1343,7,24,31
9411,,Spring,1,Feb,1,0,Thu,1,Misty/Cloudy,0.46,0.4545,0.55,0.0,3,14,17
9412,,Spring,1,Feb,2,0,Thu,1,Misty/Cloudy,0.42,0.4242,0.67,0.1343,2,7,9
9413,,Spring,1,Feb,3,0,Thu,1,Misty/Cloudy,0.42,0.4242,0.67,0.1343,0,2,2
9414,,Spring,1,Feb,4,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.82,0.0896,0,1,1
9415,,Spring,1,Feb,5,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.82,0.0,0,19,19
9416,,Spring,1,Feb,6,0,Thu,1,Light Snow/Rain,0.36,0.3788,0.9,0.0,1,73,74
9417,,Spring,1,Feb,7,0,Thu,1,Light Snow/Rain,0.36,0.3788,0.93,0.0,4,201,205
9418,,Spring,1,Feb,8,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.87,0.0,9,436,445
9419,,Spring,1,Feb,9,0,Thu,1,Light Snow/Rain,0.38,0.3939,0.87,0.0,15,213,228
9420,,Spring,1,Feb,10,0,Thu,1,Light Snow/Rain,0.42,0.4242,0.77,0.1045,6,72,78
9421,,Spring,1,Feb,11,0,Thu,1,Light Snow/Rain,0.4,0.4091,0.82,0.2537,6,99,105
9422,,Spring,1,Feb,12,0,Thu,1,Clear/Partly Cloudy,0.42,0.4242,0.82,0.0,8,140,148
9423,,Spring,1,Feb,13,0,Thu,1,Misty/Cloudy,0.42,0.4242,0.77,0.0,13,124,137
9424,,Spring,1,Feb,14,0,Thu,1,Clear/Partly Cloudy,0.4,0.4091,0.76,0.1045,12,129,141
9425,,Spring,1,Feb,15,0,Thu,1,Clear/Partly Cloudy,0.46,0.4545,0.67,0.1642,24,150,174
9426,,Spring,1,Feb,16,0,Thu,1,Clear/Partly Cloudy,0.46,0.4545,0.55,0.2836,18,211,229
9427,,Spring,1,Feb,17,0,Thu,1,Clear/Partly Cloudy,0.42,0.4242,0.54,0.4925,13,437,450
9428,,Spring,1,Feb,18,0,Thu,1,Clear/Partly Cloudy,0.4,0.4091,0.43,0.4627,17,393,410
9429,,Spring,1,Feb,19,0,Thu,1,Clear/Partly Cloudy,0.38,0.3939,0.43,0.5224,16,311,327
9430,,Spring,1,Feb,20,0,Thu,1,Clear/Partly Cloudy,0.36,0.3182,0.46,0.5224,9,204,213
9431,,Spring,1,Feb,21,0,Thu,1,Clear/Partly Cloudy,0.34,0.303,0.46,0.4179,4,144,148
9432,,Spring,1,Feb,22,0,Thu,1,Clear/Partly Cloudy,0.32,0.2879,0.49,0.4179,3,106,109
9433,,Spring,1,Feb,23,0,Thu,1,Clear/Partly Cloudy,0.32,0.303,0.49,0.2537,0,61,61
9434,,Spring,1,Feb,0,0,Fri,1,Clear/Partly Cloudy,0.32,0.2879,0.53,0.3881,1,37,38
9435,,Spring,1,Feb,1,0,Fri,1,Clear/Partly Cloudy,0.3,0.2727,0.56,0.3284,3,19,22
9436,,Spring,1,Feb,2,0,Fri,1,Clear/Partly Cloudy,0.3,0.2879,0.52,0.2239,0,6,6
9437,,Spring,1,Feb,3,0,Fri,1,Clear/Partly Cloudy,0.28,0.2576,0.56,0.2985,0,4,4
9438,,Spring,1,Feb,4,0,Fri,1,Clear/Partly Cloudy,0.26,0.2576,0.6,0.2239,0,2,2
9439,,Spring,1,Feb,5,0,Fri,1,Clear/Partly Cloudy,0.26,0.2576,0.6,0.2239,0,17,17
9440,,Spring,1,Feb,6,0,Fri,1,Clear/Partly Cloudy,0.24,0.2424,0.65,0.1642,0,88,88
9441,,Spring,1,Feb,7,0,Fri,1,Clear/Partly Cloudy,0.24,0.2273,0.65,0.2239,10,216,226
9442,,Spring,1,Feb,8,0,Fri,1,Clear/Partly Cloudy,0.24,0.2273,0.65,0.2239,12,429,441
9443,,Spring,1,Feb,9,0,Fri,1,Clear/Partly Cloudy,0.24,0.2273,0.65,0.194,18,252,270
9444,,Spring,1,Feb,10,0,Fri,1,Clear/Partly Cloudy,0.28,0.2576,0.56,0.2836,15,114,129
9445,,Spring,1,Feb,11,0,Fri,1,Clear/Partly Cloudy,0.32,0.303,0.53,0.2985,15,149,164
9446,,Spring,1,Feb,12,0,Fri,1,Clear/Partly Cloudy,0.34,0.3333,0.46,0.1343,25,191,216
9447,,Spring,1,Feb,13,0,Fri,1,Clear/Partly Cloudy,0.36,0.3636,0.46,0.0,25,173,198
9448,,Spring,1,Feb,14,0,Fri,1,Clear/Partly Cloudy,0.36,0.3485,0.46,0.2239,22,148,170
9449,,Spring,1,Feb,15,0,Fri,1,Clear/Partly Cloudy,0.38,0.3939,0.4,0.0,48,168,216
9450,,Spring,1,Feb,16,0,Fri,1,Clear/Partly Cloudy,0.4,0.4091,0.37,0.1045,36,275,311
9451,,Spring,1,Feb,17,0,Fri,1,Clear/Partly Cloudy,0.4,0.4091,0.37,0.0896,30,458,488
9452,,Spring,1,Feb,18,0,Fri,1,Clear/Partly Cloudy,0.38,0.3939,0.4,0.1343,17,368,385
9453,,Spring,1,Feb,19,0,Fri,1,Clear/Partly Cloudy,0.34,0.3485,0.49,0.1045,11,256,267
9454,,Spring,1,Feb,20,0,Fri,1,Clear/Partly Cloudy,0.34,0.3485,0.49,0.1045,8,155,163
9455,,Spring,1,Feb,21,0,Fri,1,Clear/Partly Cloudy,0.34,0.3485,0.49,0.1045,8,126,134
9456,,Spring,1,Feb,22,0,Fri,1,Clear/Partly Cloudy,0.34,0.3485,0.49,0.1045,3,116,119
9457,,Spring,1,Feb,23,0,Fri,1,Clear/Partly Cloudy,0.26,0.2727,0.7,0.1045,3,74,77
9458,,Spring,1,Feb,0,0,Sat,0,Clear/Partly Cloudy,0.26,0.2727,0.7,0.1045,10,76,86
9459,,Spring,1,Feb,1,0,Sat,0,Clear/Partly Cloudy,0.26,0.2727,0.7,0.1045,0,43,43
9460,,Spring,1,Feb,2,0,Sat,0,Clear/Partly Cloudy,0.24,0.2576,0.7,0.0896,6,38,44
9461,,Spring,1,Feb,3,0,Sat,0,Clear/Partly Cloudy,0.24,0.2879,0.75,0.0,1,17,18
9462,,Spring,1,Feb,4,0,Sat,0,Clear/Partly Cloudy,0.24,0.2576,0.81,0.0896,1,5,6
9463,,Spring,1,Feb,5,0,Sat,0,Clear/Partly Cloudy,0.24,0.2576,0.81,0.0896,1,3,4
9464,,Spring,1,Feb,6,0,Sat,0,Clear/Partly Cloudy,0.22,0.2273,0.87,0.1343,1,4,5
9465,,Spring,1,Feb,7,0,Sat,0,Misty/Cloudy,0.24,0.2424,0.87,0.1343,1,27,28
9466,,Spring,1,Feb,8,0,Sat,0,Clear/Partly Cloudy,0.24,0.2879,0.87,0.0,4,86,90
9467,,Spring,1,Feb,9,0,Sat,0,Clear/Partly Cloudy,0.24,0.2424,0.81,0.1343,16,141,157
9468,,Spring,1,Feb,10,0,Sat,0,Clear/Partly Cloudy,0.24,0.2576,0.87,0.1045,31,193,224
9469,,Spring,1,Feb,11,0,Sat,0,Clear/Partly Cloudy,0.3,0.3333,0.7,0.0,46,224,270
9470,,Spring,1,Feb,12,0,Sat,0,Misty/Cloudy,0.3,0.3182,0.7,0.0896,40,260,300
9471,,Spring,1,Feb,13,0,Sat,0,Misty/Cloudy,0.3,0.2879,0.7,0.194,58,244,302
9472,,Spring,1,Feb,14,0,Sat,0,Misty/Cloudy,0.32,0.303,0.66,0.2239,47,229,276
9473,,Spring,1,Feb,15,0,Sat,0,Misty/Cloudy,0.32,0.303,0.66,0.2239,61,244,305
9474,,Spring,1,Feb,16,0,Sat,0,Misty/Cloudy,0.34,0.3333,0.61,0.1642,20,123,143
9475,,Spring,1,Feb,17,0,Sat,0,Light Snow/Rain,0.3,0.2879,0.7,0.194,13,54,67
9476,,Spring,1,Feb,18,0,Sat,0,Light Snow/Rain,0.28,0.2727,0.75,0.1642,6,58,64
9477,,Spring,1,Feb,19,0,Sat,0,Light Snow/Rain,0.26,0.2727,0.87,0.1343,5,75,80
9478,,Spring,1,Feb,20,0,Sat,0,Light Snow/Rain,0.24,0.2273,0.93,0.194,4,73,77
9479,,Spring,1,Feb,21,0,Sat,0,Light Snow/Rain,0.24,0.2424,0.93,0.1343,4,74,78
9480,,Spring,1,Feb,22,0,Sat,0,Misty/Cloudy,0.24,0.2576,0.87,0.0896,4,91,95
9481,,Spring,1,Feb,23,0,Sat,0,Misty/Cloudy,0.24,0.2424,0.87,0.1343,4,66,70
9482,,Spring,1,Feb,0,0,Sun,0,Misty/Cloudy,0.24,0.2424,0.87,0.1343,3,58,61
9483,,Spring,1,Feb,1,0,Sun,0,Misty/Cloudy,0.24,0.2576,0.93,0.1045,5,46,51
9484,,Spring,1,Feb,2,0,Sun,0,Misty/Cloudy,0.24,0.2576,0.93,0.1045,4,59,63
9485,,Spring,1,Feb,3,0,Sun,0,Light Snow/Rain,0.24,0.2576,0.87,0.0896,4,13,17
9486,,Spring,1,Feb,4,0,Sun,0,Misty/Cloudy,0.24,0.2424,0.87,0.1343,0,9,9
9487,,Spring,1,Feb,5,0,Sun,0,Light Snow/Rain,0.26,0.2576,0.81,0.194,0,4,4
9488,,Spring,1,Feb,6,0,Sun,0,Misty/Cloudy,0.26,0.2424,0.7,0.2537,0,4,4
9489,,Spring,1,Feb,7,0,Sun,0,Misty/Cloudy,0.24,0.2424,0.75,0.1642,0,16,16
9490,,Spring,1,Feb,8,0,Sun,0,Misty/Cloudy,0.24,0.2424,0.75,0.1642,4,58,62
9491,,Spring,1,Feb,9,0,Sun,0,Misty/Cloudy,0.24,0.2273,0.7,0.2239,9,83,92
9492,,Spring,1,Feb,10,0,Sun,0,Misty/Cloudy,0.26,0.2424,0.65,0.2836,10,138,148
9493,,Spring,1,Feb,11,0,Sun,0,Misty/Cloudy,0.26,0.2576,0.7,0.194,22,160,182
9494,,Spring,1,Feb,12,0,Sun,0,Misty/Cloudy,0.26,0.2576,0.65,0.194,25,223,248
9495,,Spring,1,Feb,13,0,Sun,0,Misty/Cloudy,0.28,0.2727,0.61,0.1642,33,241,274
9496,,Spring,1,Feb,14,0,Sun,0,Clear/Partly Cloudy,0.3,0.303,0.61,0.1642,40,203,243
9497,,Spring,1,Feb,15,0,Sun,0,Misty/Cloudy,0.3,0.2879,0.56,0.2537,55,217,272
9498,,Spring,1,Feb,16,0,Sun,0,Clear/Partly Cloudy,0.3,0.2879,0.56,0.2239,35,261,296
9499,,Spring,1,Feb,17,0,Sun,0,Clear/Partly Cloudy,0.32,0.3182,0.53,0.1642,31,275,306
9500,,Spring,1,Feb,18,0,Sun,0,Clear/Partly Cloudy,0.3,0.2879,0.52,0.2537,10,171,181
9501,,Spring,1,Feb,19,0,Sun,0,Clear/Partly Cloudy,0.3,0.2879,0.52,0.2239,6,63,69
9502,,Spring,1,Feb,20,0,Sun,0,Clear/Partly Cloudy,0.28,0.2727,0.56,0.194,3,47,50
9503,,Spring,1,Feb,21,0,Sun,0,Clear/Partly Cloudy,0.28,0.2879,0.56,0.1045,6,60,66
9504,,Spring,1,Feb,22,0,Sun,0,Clear/Partly Cloudy,0.26,0.2727,0.6,0.1045,9,182,191
9505,,Spring,1,Feb,23,0,Sun,0,Clear/Partly Cloudy,0.24,0.2424,0.7,0.1343,4,38,42
9506,,Spring,1,Feb,0,0,Mon,1,Clear/Partly Cloudy,0.24,0.2424,0.65,0.1343,7,14,21
9507,,Spring,1,Feb,1,0,Mon,1,Clear/Partly Cloudy,0.22,0.2576,0.75,0.0896,0,6,6
9508,,Spring,1,Feb,2,0,Mon,1,Clear/Partly Cloudy,0.22,0.2727,0.75,0.0,0,3,3
9509,,Spring,1,Feb,4,0,Mon,1,Clear/Partly Cloudy,0.18,0.2121,0.8,0.1045,0,2,2
9510,,Spring,1,Feb,5,0,Mon,1,Clear/Partly Cloudy,0.18,0.2121,0.8,0.1045,0,17,17
9511,,Spring,1,Feb,6,0,Mon,1,Clear/Partly Cloudy,0.16,0.1818,0.86,0.1045,0,72,72
9512,,Spring,1,Feb,7,0,Mon,1,Clear/Partly Cloudy,0.16,0.1818,0.86,0.1045,5,229,234
9513,,Spring,1,Feb,8,0,Mon,1,Clear/Partly Cloudy,0.16,0.1818,0.86,0.1343,10,434,444
9514,,Spring,1,Feb,9,0,Mon,1,Clear/Partly Cloudy,0.18,0.2121,0.8,0.1045,8,269,277
9515,,Spring,1,Feb,10,0,Mon,1,Clear/Partly Cloudy,0.22,0.2424,0.75,0.1045,20,96,116
9516,,Spring,1,Feb,11,0,Mon,1,Clear/Partly Cloudy,0.26,0.2727,0.7,0.1343,12,104,116
9517,,Spring,1,Feb,12,0,Mon,1,Clear/Partly Cloudy,0.32,0.3182,0.61,0.1642,19,131,150
9518,,Spring,1,Feb,13,0,Mon,1,Clear/Partly Cloudy,0.38,0.3939,0.4,0.2239,17,124,141
9519,,Spring,1,Feb,14,0,Mon,1,Clear/Partly Cloudy,0.4,0.4091,0.35,0.1642,14,126,140
9520,,Spring,1,Feb,15,0,Mon,1,Clear/Partly Cloudy,0.42,0.4242,0.32,0.2836,25,146,171
9521,,Spring,1,Feb,16,0,Mon,1,Clear/Partly Cloudy,0.4,0.4091,0.43,0.2537,13,215,228
9522,,Spring,1,Feb,17,0,Mon,1,Clear/Partly Cloudy,0.4,0.4091,0.43,0.2537,13,417,430
9523,,Spring,1,Feb,18,0,Mon,1,Clear/Partly Cloudy,0.38,0.3939,0.43,0.2239,11,426,437
9524,,Spring,1,Feb,19,0,Mon,1,Clear/Partly Cloudy,0.36,0.3333,0.43,0.2537,7,284,291
9525,,Spring,1,Feb,20,0,Mon,1,Clear/Partly Cloudy,0.34,0.3333,0.46,0.1642,7,194,201
9526,,Spring,1,Feb,21,0,Mon,1,Clear/Partly Cloudy,0.32,0.3182,0.57,0.1642,11,143,154
9527,,Spring,1,Feb,22,0,Mon,1,Clear/Partly Cloudy,0.3,0.303,0.65,0.1343,4,83,87
9528,,Spring,1,Feb,23,0,Mon,1,Clear/Partly Cloudy,0.3,0.303,0.65,0.1343,3,43,46
9529,,Spring,1,Feb,0,0,Tue,1,Clear/Partly Cloudy,0.3,0.2879,0.7,0.194,1,22,23
9530,,Spring,1,Feb,1,0,Tue,1,Clear/Partly Cloudy,0.28,0.2879,0.61,0.1343,8,6,14
9531,,Spring,1,Feb,2,0,Tue,1,Clear/Partly Cloudy,0.3,0.3333,0.61,0.0,0,4,4
9532,,Spring,1,Feb,3,0,Tue,1,Misty/Cloudy,0.3,0.3333,0.7,0.0,1,1,2
9533,,Spring,1,Feb,4,0,Tue,1,Misty/Cloudy,0.3,0.3333,0.7,0.0,0,3,3
9534,,Spring,1,Feb,5,0,Tue,1,Clear/Partly Cloudy,0.32,0.3333,0.49,0.0896,0,15,15
9535,,Spring,1,Feb,6,0,Tue,1,Clear/Partly Cloudy,0.32,0.303,0.45,0.2985,2,98,100
9536,,Spring,1,Feb,7,0,Tue,1,Clear/Partly Cloudy,0.32,0.3485,0.45,0.0,6,293,299
9537,,Spring,1,Feb,8,0,Tue,1,Clear/Partly Cloudy,0.3,0.3182,0.49,0.0,7,522,529
9538,,Spring,1,Feb,9,0,Tue,1,Clear/Partly Cloudy,0.32,0.3333,0.49,0.0,11,278,289
9539,,Spring,1,Feb,10,0,Tue,1,Clear/Partly Cloudy,0.34,0.3333,0.46,0.1642,12,104,116
9540,,Spring,1,Feb,11,0,Tue,1,Clear/Partly Cloudy,0.36,0.3485,0.46,0.194,9,120,129
9541,,Spring,1,Feb,12,0,Tue,1,Clear/Partly Cloudy,0.4,0.4091,0.4,0.3284,9,163,172
9542,,Spring,1,Feb,13,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.38,0.2537,15,169,184
9543,,Spring,1,Feb,14,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.38,0.2537,11,127,138
9544,,Spring,1,Feb,15,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.38,0.194,13,133,146
9545,,Spring,1,Feb,16,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.35,0.2537,19,257,276
9546,,Spring,1,Feb,17,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.35,0.194,15,494,509
9547,,Spring,1,Feb,18,0,Tue,1,Clear/Partly Cloudy,0.42,0.4242,0.38,0.194,10,508,518
9548,,Spring,1,Feb,19,0,Tue,1,Clear/Partly Cloudy,0.38,0.3939,0.43,0.2239,11,327,338
9549,,Spring,1,Feb,20,0,Tue,1,Clear/Partly Cloudy,0.36,0.3485,0.5,0.1343,6,206,212
9550,,Spring,1,Feb,21,0,Tue,1,Clear/Partly Cloudy,0.34,0.3485,0.61,0.1045,20,170,190
9551,,Spring,1,Feb,22,0,Tue,1,Clear/Partly Cloudy,0.32,0.3182,0.57,0.194,11,107,118
9552,,Spring,1,Feb,23,0,Tue,1,Clear/Partly Cloudy,0.32,0.3333,0.57,0.1343,2,49,51
9553,,Spring,1,Feb,0,0,Wed,1,Clear/Partly Cloudy,0.3,0.2879,0.56,0.2239,2,21,23
9554,,Spring,1,Feb,1,0,Wed,1,Clear/Partly Cloudy,0.28,0.2727,0.61,0.1642,1,9,10
9555,,Spring,1,Feb,2,0,Wed,1,Clear/Partly Cloudy,0.26,0.303,0.65,0.0,0,1,1
9556,,Spring,1,Feb,3,0,Wed,1,Clear/Partly Cloudy,0.26,0.303,0.65,0.0,0,1,1
9557,,Spring,1,Feb,4,0,Wed,1,Clear/Partly Cloudy,0.24,0.2576,0.7,0.0896,0,1,1
9558,,Spring,1,Feb,5,0,Wed,1,Clear/Partly Cloudy,0.24,0.2576,0.7,0.0896,0,20,20
9559,,Spring,1,Feb,6,0,Wed,1,Misty/Cloudy,0.24,0.2879,0.7,0.0,3,95,98
9560,,Spring,1,Feb,7,0,Wed,1,Misty/Cloudy,0.24,0.2576,0.7,0.1045,5,276,281
9561,,Spring,1,Feb,8,0,Wed,1,Misty/Cloudy,0.24,0.2273,0.7,0.2239,13,495,508
9562,,Spring,1,Feb,9,0,Wed,1,Misty/Cloudy,0.24,0.2576,0.7,0.1642,8,245,253
9563,,Spring,1,Feb,10,0,Wed,1,Misty/Cloudy,0.26,0.2576,0.7,0.2239,1,107,108
9564,,Spring,1,Feb,11,0,Wed,1,Misty/Cloudy,0.26,0.2576,0.65,0.2239,5,97,102
9565,,Spring,1,Feb,12,0,Wed,1,Misty/Cloudy,0.28,0.2576,0.65,0.2836,14,124,138
9566,,Spring,1,Feb,13,0,Wed,1,Misty/Cloudy,0.28,0.2879,0.61,0.1045,15,111,126
9567,,Spring,1,Feb,14,0,Wed,1,Misty/Cloudy,0.3,0.303,0.56,0.1642,8,100,108
9568,,Spring,1,Feb,15,0,Wed,1,Light Snow/Rain,0.3,0.3182,0.61,0.1045,5,49,54
9569,,Spring,1,Feb,16,0,Wed,1,Light Snow/Rain,0.26,0.2727,0.81,0.1045,2,73,75
9570,,Spring,1,Feb,17,0,Wed,1,Light Snow/Rain,0.24,0.2576,0.87,0.1045,8,147,155
9571,,Spring,1,Feb,18,0,Wed,1,Light Snow/Rain,0.24,0.2576,0.87,0.1045,4,163,167
9572,,Spring,1,Feb,19,0,Wed,1,Light Snow/Rain,0.24,0.2576,0.87,0.1045,3,158,161
9573,,Spring,1,Feb,20,0,Wed,1,Light Snow/Rain,0.24,0.2424,0.87,0.1343,3,122,125
9574,,Spring,1,Feb,21,0,Wed,1,Light Snow/Rain,0.24,0.2273,0.87,0.194,3,126,129
9575,,Spring,1,Feb,22,0,Wed,1,Misty/Cloudy,0.24,0.2424,0.87,0.1343,3,95,98
9576,,Spring,1,Feb,23,0,Wed,1,Misty/Cloudy,0.24,0.2424,0.87,0.1642,3,57,60
9577,,Spring,1,Feb,0,0,Thu,1,Misty/Cloudy,0.24,0.2424,0.87,0.1642,3,23,26
9578,,Spring,1,Feb,1,0,Thu,1,Misty/Cloudy,0.24,0.2424,0.87,0.1343,2,10,12
9579,,Spring,1,Feb,2,0,Thu,1,Clear/Partly Cloudy,0.22,0.2273,0.8,0.1343,0,2,2
9580,,Spring,1,Feb,3,0,Thu,1,Clear/Partly Cloudy,0.22,0.2121,0.8,0.2836,0,4,4
9581,,Spring,1,Feb,4,0,Thu,1,Misty/Cloudy,0.22,0.197,0.75,0.4478,0,1,1
9582,,Spring,1,Feb,5,0,Thu,1,Clear/Partly Cloudy,0.2,0.1818,0.75,0.2836,0,18,18
9583,,Spring,1,Feb,6,0,Thu,1,Clear/Partly Cloudy,0.2,0.1818,0.75,0.2836,1,75,76
9584,,Spring,1,Feb,7,0,Thu,1,Clear/Partly Cloudy,0.2,0.197,0.69,0.2537,4,263,267
9585,,Spring,1,Feb,8,0,Thu,1,Clear/Partly Cloudy,0.2,0.197,0.64,0.2537,11,473,484
9586,,Spring,1,Feb,9,0,Thu,1,Clear/Partly Cloudy,0.2,0.197,0.59,0.2239,9,229,238
9587,,Spring,1,Feb,10,0,Thu,1,Clear/Partly Cloudy,0.22,0.2121,0.51,0.2239,7,90,97
9588,,Spring,1,Feb,11,0,Thu,1,Clear/Partly Cloudy,0.24,0.2273,0.52,0.2239,4,95,99
9589,,Spring,1,Feb,12,0,Thu,1,Clear/Partly Cloudy,0.26,0.2273,0.48,0.3284,10,148,158
9590,,Spring,1,Feb,13,0,Thu,1,Clear/Partly Cloudy,0.3,0.2727,0.42,0.3284,10,144,154
9591,,Spring,1,Feb,14,0,Thu,1,Clear/Partly Cloudy,0.32,0.303,0.39,0.2985,18,126,144
9592,,Spring,1,Feb,15,0,Thu,1,Clear/Partly Cloudy,0.32,0.303,0.36,0.2985,14,120,134
9593,,Spring,1,Feb,16,0,Thu,1,Clear/Partly Cloudy,0.34,0.3333,0.36,0.0,15,223,238
9594,,Spring,1,Feb,17,0,Thu,1,Clear/Partly Cloudy,0.34,0.3333,0.34,0.1343,12,387,399
9595,,Spring,1,Feb,18,0,Thu,1,Clear/Partly Cloudy,0.34,0.3333,0.31,0.1642,13,404,417
9596,,Spring,1,Feb,19,0,Thu,1,Clear/Partly Cloudy,0.32,0.3333,0.33,0.1045,8,287,295
9597,,Spring,1,Feb,20,0,Thu,1,Clear/Partly Cloudy,0.32,0.3485,0.36,0.0,2,197,199
9598,,Spring,1,Feb,21,0,Thu,1,Clear/Partly Cloudy,0.3,0.3182,0.52,0.0896,8,169,177
9599,,Spring,1,Feb,22,0,Thu,1,Misty/Cloudy,0.3,0.3333,0.56,0.0,3,104,107
9600,,Spring,1,Feb,23,0,Thu,1,Misty/Cloudy,0.3,0.3333,0.52,0.0,9,75,84
9601,,Spring,1,Feb,0,0,Fri,1,Misty/Cloudy,0.28,0.303,0.65,0.0896,4,39,43
9602,,Spring,1,Feb,1,0,Fri,1,Misty/Cloudy,0.28,0.303,0.61,0.0896,2,11,13
9603,,Spring,1,Feb,2,0,Fri,1,Clear/Partly Cloudy,0.26,0.2879,0.52,0.0896,7,9,16
9604,,Spring,1,Feb,3,0,Fri,1,Clear/Partly Cloudy,0.26,0.2879,0.56,0.0896,0,5,5
9605,,Spring,1,Feb,4,0,Fri,1,Clear/Partly Cloudy,0.26,0.2879,0.56,0.0896,0,2,2
9606,,Spring,1,Feb,5,0,Fri,1,Clear/Partly Cloudy,0.24,0.2273,0.52,0.2239,0,17,17
9607,,Spring,1,Feb,6,0,Fri,1,Clear/Partly Cloudy,0.2,0.197,0.59,0.194,3,61,64
9608,,Spring,1,Feb,7,0,Fri,1,Clear/Partly Cloudy,0.2,0.2121,0.59,0.1642,5,225,230
9609,,Spring,1,Feb,8,0,Fri,1,Clear/Partly Cloudy,0.2,0.2121,0.59,0.1642,1,447,448
9610,,Spring,1,Feb,9,0,Fri,1,Clear/Partly Cloudy,0.22,0.2273,0.55,0.1642,10,265,275
